Product URL,Product Name,Product Price,Rating,Number of Reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7,,,,,,,,
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7,,,,,,,,
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7,,,,,,,,
https://www.amazon.in/gp/goldbox/,,,,,,,,
https://www.amazon.in/Urban-Tribe-Laptop-Backpack-Havana/dp/B01LXNNFDF,,,,,,,,
https://www.amazon.in/Urban-Tribe-Laptop-Backpack-Havana/dp/B01LXNNFDF,,,,,,,,
https://www.amazon.in/Urban-Tribe-Laptop-Backpack-Havana/dp/B01LXNNFDF,,,,,,,,
https://www.amazon.in/gp/goldbox/,,,,,,,,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTV3795,,,,,,,,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTV3795,,,,,,,,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTV3795,,,,,,,,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTV3795,,,,,,,,
https://www.amazon.in/Wooum-Crossbody-Sling-Bag-Adjustable/dp/B0C1K59WV5,,,,,,,,
https://www.amazon.in/Wooum-Crossbody-Sling-Bag-Adjustable/dp/B0C1K59WV5,,,,,,,,
https://www.amazon.in/Wooum-Crossbody-Sling-Bag-Adjustable/dp/B0C1K59WV5,,,,,,,,
https://www.amazon.in/gp/goldbox/,,,,,,,,
https://www.amazon.in/Storite-Travel-Bag-Lightweight-GreenPink/dp/B0B3JBYZ8C,,,,,,,,
https://www.amazon.in/Storite-Travel-Bag-Lightweight-GreenPink/dp/B0B3JBYZ8C,,,,,,,,
https://www.amazon.in/Storite-Travel-Bag-Lightweight-GreenPink/dp/B0B3JBYZ8C,,,,,,,,
https://www.amazon.in/gp/goldbox/,,,,,,,,
https://www.amazon.in/School-school-partition-Collage-Backpack/dp/B09NNYCQ1Q,,,,,,,,
https://www.amazon.in/School-school-partition-Collage-Backpack/dp/B09NNYCQ1Q,,,,,,,,
https://www.amazon.in/School-school-partition-Collage-Backpack/dp/B09NNYCQ1Q,,,,,,,,
https://www.amazon.in/School-school-partition-Collage-Backpack/dp/B09NNYCQ1Q,,,,,,,,
